zona,enderecos_lista,area,quartos,aluguel
oeste,"Rua Abadia Dos Dourados, Vila Indiana, São Paulo Zona Oeste, São Paulo",20.0,1.0,900
oeste,"Rua Caetano Ruggiero, Vila Butantã, São Paulo Zona Oeste, São Paulo",65.0,1.0,1350
oeste,"Rua Hassib Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,1550
oeste,"Avenida Paula Ferreira, Vila Pirituba, São Paulo Zona Oeste, São Paulo",45.0,2.0,1400
oeste,"Avenida Otacílio Tomanik, Vila Polopoli, São Paulo Zona Oeste, São Paulo",40.0,1.0,1000
oeste,"Higienópolis, São Paulo Zona Oeste, São Paulo",130.0,3.0,5200
oeste,"Rua Sansao Alves Dos Santos, 343, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",60.0,2.0,5300
oeste,"Rua Júlio Rebollo Perez, Butantã, São Paulo Zona Oeste, São Paulo",36.0,1.0,1400
oeste,"Rua Xavier Kraus, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,2010
oeste,"Rua Jaracatia, Jardim Umarizal, São Paulo Zona Oeste, São Paulo",82.0,3.0,2700
oeste,"Rua Minerva, Perdizes, São Paulo Zona Oeste, São Paulo",80.0,1.0,3500
oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",20.0,1.0,1100
oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,1800
oeste,"Rua Doutor Brasílio Rodrigues Dos Santos, Jardim Morro Verde, São Paulo Zona Oeste, São Paulo",60.0,2.0,1430
oeste,"Rua Mourato Coelho, Pinheiros, São Paulo Zona Oeste, São Paulo",75.0,2.0,3100
oeste,"Rua Doutor Luiz Migliano, Jardim Caboré, São Paulo Zona Oeste, São Paulo",70.0,3.0,2000
oeste,"Avenida José Galante, Vila Suzana, São Paulo Zona Oeste, São Paulo",300.0,4.0,2440
oeste,"Rua Dos Pinheiros, Pinheiros, São Paulo Zona Oeste, São Paulo",110.0,2.0,2750
oeste,"Avenida Higienópolis, Higienópolis, São Paulo Zona Oeste, São Paulo",220.0,3.0,6940
oeste,"Rua Corcovado, Parque Residencial Da Lapa, São Paulo Zona Oeste, São Paulo",70.0,2.0,1700
oeste,"Rua Doutor César Salgado, Vila Praia, São Paulo Zona Oeste, São Paulo",180.0,3.0,4500
oeste,"Rua Do Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",74.0,2.0,2100
oeste,"Rua Correggio, Vila Suzana, São Paulo Zona Oeste, São Paulo",100.0,3.0,3400
oeste,"Rua Elizabeth Barbegian Baldinato, Vila Suzana, São Paulo Zona Oeste, São Paulo",115.0,3.0,2000
oeste,"Rua Desembargador Guimarães, Água Branca, São Paulo Zona Oeste, São Paulo",34.0,1.0,2200
oeste,"Rua Ourânia, Vila Madalena, São Paulo Zona Oeste, São Paulo",59.0,2.0,4100
oeste,"Rua José Correia Lima, Jardim Felicidade (zona Oeste), São Paulo Zona Oeste, São Paulo",81.0,3.0,2750
oeste,"Rua Liberato Carvalho Leite, Vila Suzana, São Paulo Zona Oeste, São Paulo",223.0,4.0,3330
oeste,"Rua Padre Pereira De Andrade, 545, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",165.0,3.0,5500
oeste,"Rua Doutor Mario De Moura E Albuquerque, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",104.0,2.0,3000
oeste,"Avenida Doutor Guilherme Dumont Vilares, Jardim Londrina, São Paulo Zona Oeste, São Paulo",72.0,2.0,2010
oeste,"Avenida Cláudio Franchi, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",50.0,2.0,1200
oeste,"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo Zona Oeste, São Paulo",220.0,3.0,2000
oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",80.0,2.0,1777
oeste,"Rua Luso, Vila Tramontano, São Paulo Zona Oeste, São Paulo",450.0,1.0,6400
oeste,"Rua Dona Veridiana, Higienópolis, São Paulo Zona Oeste, São Paulo",45.0,1.0,2300
oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",145.0,3.0,6000
oeste,"Rua Padre Eliseu Murari, Lar São Paulo, São Paulo Zona Oeste, São Paulo",512.0,4.0,9000
oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",82.0,3.0,3500
oeste,"Rua José Arzão, Vila Praia, São Paulo Zona Oeste, São Paulo",50.0,2.0,1710
oeste,"Rua Benedito Fáber, Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",53.0,2.0,1680
oeste,"Rua Coriolano, Vila Romana, São Paulo Zona Oeste, São Paulo",103.0,2.0,2850
oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",54.0,2.0,1600
oeste,"Rua Orobó, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",456.0,4.0,10000
oeste,"Rua Teodor Herzi, Perdizes, São Paulo Zona Oeste, São Paulo",700.0,4.0,12000
oeste,"Rua Marechal Hastinfilo De Moura, Vila Suzana, São Paulo Zona Oeste, São Paulo",140.0,3.0,1600
oeste,"Rua Doutor Alfredo Di Verniere, Conjunto Residencial Butantã, São Paulo Zona Oeste, São Paulo",25.0,1.0,1230
oeste,"Rua Pedro Colaço, Piqueri, São Paulo Zona Oeste, São Paulo",55.0,2.0,1190
oeste,"Travessa Alberto Campos, Pinheiros, São Paulo Zona Oeste, São Paulo",98.0,3.0,2600
oeste,"Rua Inácio Luís Da Costa, Parque São Domingos, São Paulo Zona Oeste, São Paulo",334.0,2.0,2700
oeste,"Rua Piauí, Higienópolis, São Paulo Zona Oeste, São Paulo",480.0,4.0,13280
oeste,"Rua Doutor Aires Martins Torres, Vila São Francisco, São Paulo Zona Oeste, São Paulo",620.0,4.0,15000
oeste,"Rua Doutor Martins De Oliveira, Jardim Londrina, São Paulo Zona Oeste, São Paulo",64.0,3.0,2390
oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",44.0,1.0,3600
oeste,"Rua Amaro Cavalheiro, Pinheiros, São Paulo Zona Oeste, São Paulo",150.0,3.0,4000
